Radziemice,3766258.0,4082646.0,4167990.0,4828832.0,5645427.0,6451629.75,6822547.55,7809666.32,8710838.9,9476301.19,9275413.59,11030999.57,10403653.5,9728478.19,9495063.09,11996709.16,13433742.05,14642501.4,1824036.0,2235199.0,2704369.0,3058180.0,2958308.0,3276418.0
Powiat wielicki,123740481.0,139575160.0,147568112.0,151824579.0,187589567.0,227171610.19,262370892.89,287135768.76,288838082.92,325511943.51,360994857.38,326060641.72,372323455.63,404692290.72,457199961.01,503812245.31,552382259.7,626139653.24,56476252.0,71091552.0,94039392.0,110026182.0,111661319.0,120094399.0
Biskupice,9144502.0,10344704.0,10541312.0,11990531.0,14108773.0,17588834.01,17793485.53,20994716.84,20415675.18,21622797.78,23662836.18,24440225.99,25415148.52,27284299.89,30725746.6,34158231.33,40168511.96,48817120.07,3306481.0,4532378.0,6888415.0,7642277.0,7999384.0,8189965.0
Gdów,18088986.0,21977722.0,20772108.0,23374932.0,28151066.0,31677444.62,34241880.2,39420740.54,42064636.97,46335879.19,46125207.66,45940773.77,49618208.93,54010773.5,56210936.63,69289306.3,76737463.64,90894924.77,7783380.0,10669351.0,15843300.0,15136664.0,15825627.0,16779278.0
Kłaj,12885856.0,15039774.0,16669370.0,14496588.0,17151304.0,18744896.07,19900107.15,21309904.26,22376318.57,25840258.14,24845724.74,27171905.59,30143779.62,34987133.72,31293056.61,39301697.67,42840772.75,49326879.94,5860724.0,7615907.0,10312171.0,11196302.0,11900201.0,12297351.0
Niepołomice,34158432.0,36535556.0,41864055.0,40630906.0,55032973.0,73540671.42,93924339.06,95589880.49,91311522.22,103615387.37,118243800.92,89995129.92,94959799.12,101228947.56,122264280.89,128506059.21,143038889.19,161965915.64,16452451.0,18000930.0,22633984.0,31260113.0,31232760.0,32507371.0
Wieliczka,49462705.0,55677404.0,57721267.0,61331622.0,73145451.0,85619764.07,96511080.95,109820526.63,112669929.98,128097621.03,148117287.88,138512606.45,172186519.44,187181136.05,216705940.28,232556950.8,249596622.16,275134812.82,23073216.0,30272986.0,38361522.0,44790826.0,44703347.0,50320434.0
Powiat m.Kraków,1430401486.0,1453372314.0,1573528950.0,1809192739.0,2018172648.0,2327230401.63,2809318186.87,2990770614.21,3160518447.14,3384810200.5,3336490733.37,3445907816.6,3735659621.24,4048337176.31,4135985727.8,4650430144.87,4960481293.86,5307143311.36,437523980.0,645105439.0,796460918.0,953489833.0,1202140408.0,1324306974.0
Kraków,1430401486.0,1453372314.0,1573528950.0,1809192739.0,2018172648.0,2327230401.63,2809318186.87,2990770614.21,3160518447.14,3384810200.5,3336490733.37,3445907816.6,3735659621.24,4048337176.31,4135985727.8,4650430144.87,4960481293.86,5307143311.36,437523980.0,645105439.0,796460918.0,953489833.0,1202140408.0,1324306974.0
Powiat gorlicki,129816597.0,148856717.0,153747376.0,168910894.0,196471657.0,223636415.94,240804508.52,267029903.57,283326849.46,319958207.94,349762560.39,343061418.89,337974381.78,356098342.2,363477900.78,424104574.95,466106204.91,507988118.45,38573009.0,68864579.0,92438885.0,109197912.0,112113352.0,122960587.0
