jednostka,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,1998,1999,2000,2019
Powiat ełcki,11135.0,10585.0,10065.0,9622.0,8980.0,8111.0,6552.0,6094.0,7675.0,7793.0,7906.0,8547.0,8201.0,6976.0,5861.0,5286.0,4416.0,4012.0,8439.0,9218.0,10042.0,3503.0
Powiat giżycki,12486.0,7596.0,7555.0,7583.0,7133.0,6345.0,4815.0,3142.0,3951.0,3755.0,3250.0,3603.0,3717.0,3140.0,2884.0,2532.0,1849.0,1577.0,9439.0,10964.0,11634.0,1565.0
Powiat olecki,8742.0,4371.0,4278.0,3983.0,3832.0,3346.0,2481.0,2946.0,3110.0,2950.0,3027.0,3224.0,3271.0,2871.0,2501.0,2206.0,1913.0,1572.0,6405.0,7633.0,8060.0,1273.0
Powiat piski,8393.0,8013.0,7826.0,8199.0,8027.0,6362.0,5401.0,5057.0,6090.0,6091.0,6323.0,5790.0,6306.0,5305.0,4616.0,3440.0,2586.0,2019.0,5938.0,7384.0,7782.0,1853.0
Powiat gołdapski,,4665.0,4642.0,4416.0,3982.0,3242.0,2354.0,2200.0,2434.0,2071.0,2180.0,2410.0,2394.0,1991.0,1784.0,1590.0,1076.0,940.0,,,,842.0
Powiat węgorzewski,,3637.0,3634.0,3537.0,3315.0,3050.0,2533.0,2043.0,2200.0,2115.0,2176.0,2337.0,2384.0,2120.0,1818.0,1670.0,1386.0,1228.0,,,,1025.0
Powiat bartoszycki,10092.0,9763.0,9732.0,9420.0,9268.0,7938.0,6945.0,6791.0,7580.0,6730.0,6697.0,6590.0,6802.0,5977.0,5118.0,4966.0,4273.0,3849.0,7824.0,8439.0,9347.0,3326.0
Powiat kętrzyński,8762.0,8598.0,8311.0,8265.0,7949.0,6962.0,5427.0,4804.0,6055.0,6009.0,6292.0,6469.0,6618.0,6216.0,5475.0,4574.0,3461.0,3471.0,6357.0,7574.0,8196.0,3375.0
Powiat lidzbarski,6050.0,6181.0,6058.0,6193.0,5827.0,5302.0,4329.0,3603.0,4322.0,3946.0,3854.0,3787.0,4189.0,3646.0,3174.0,2816.0,2297.0,1970.0,4226.0,4895.0,5348.0,1709.0
Powiat mrągowski,6944.0,7496.0,7299.0,6640.0,5933.0,5001.0,4355.0,3652.0,4184.0,4158.0,4097.0,4393.0,4258.0,3583.0,3193.0,2783.0,2061.0,1973.0,4872.0,5365.0,5767.0,1757.0
Powiat nidzicki,4175.0,4137.0,4171.0,4176.0,3551.0,2868.0,2250.0,2060.0,2218.0,2138.0,2243.0,2489.0,2432.0,1896.0,1611.0,1256.0,940.0,879.0,2293.0,2847.0,3819.0,720.0
Powiat olsztyński,12536.0,13145.0,12643.0,11569.0,10730.0,9051.0,6842.0,5440.0,7687.0,7574.0,7801.0,8488.0,8949.0,7714.0,6649.0,5919.0,5175.0,4230.0,14020.0,17220.0,10134.0,3424.0
Powiat szczycieński,9112.0,8939.0,8639.0,8026.0,7806.0,6734.0,5495.0,5077.0,6367.0,6605.0,6405.0,6479.0,6342.0,5413.0,4074.0,3282.0,2604.0,2116.0,6206.0,7312.0,7648.0,1954.0
Powiat m.Olsztyn,10707.0,10414.0,9796.0,9011.0,7614.0,5630.0,3721.0,3640.0,6126.0,5863.0,6240.0,7264.0,7322.0,5929.0,5138.0,4521.0,4075.0,3087.0,,,8960.0,2403.0
ŁÓDZKIE,230631.0,234888.0,233064.0,218281.0,198429.0,160698.0,123148.0,99191.0,128105.0,131617.0,138652.0,151036.0,151626.0,126157.0,109510.0,91041.0,72662.0,66036.0,144287.0,182547.0,208064.0,58722.0
Powiat łódzki wschodni,7990.0,5409.0,5746.0,5626.0,5230.0,4422.0,3166.0,1732.0,2377.0,2795.0,3027.0,3391.0,3475.0,3077.0,2730.0,2571.0,2270.0,1984.0,40420.0,29858.0,6809.0,1787.0
Powiat pabianicki,10424.0,11035.0,10991.0,10046.0,9016.0,7458.0,4956.0,4661.0,6311.0,6724.0,7587.0,8020.0,7552.0,6216.0,5169.0,4369.0,3559.0,3174.0,5495.0,7438.0,9254.0,2890.0
Powiat zgierski,16270.0,16225.0,16382.0,15572.0,15488.0,12725.0,9574.0,8244.0,9101.0,9810.0,10408.0,11700.0,11487.0,8624.0,7705.0,6342.0,4848.0,4292.0,9867.0,12714.0,14878.0,3540.0
Powiat brzeziński,,2940.0,2899.0,2580.0,2196.0,1810.0,1582.0,1291.0,1650.0,1709.0,1793.0,1894.0,1828.0,1512.0,1473.0,1232.0,890.0,800.0,,,,803.0
Powiat m.Łódź,61932.0,65137.0,65177.0,61700.0,54679.0,38658.0,28635.0,22548.0,31973.0,33727.0,37029.0,40987.0,42180.0,36484.0,32424.0,26921.0,21896.0,19251.0,,20480.0,55478.0,16917.0
Powiat bełchatowski,11349.0,11240.0,11130.0,9982.0,9223.0,7649.0,5772.0,4652.0,6071.0,5950.0,6740.0,7386.0,7576.0,6042.0,4830.0,4090.0,3218.0,3047.0,7723.0,9900.0,10767.0,2570.0
Powiat opoczyński,9246.0,9146.0,9202.0,8715.0,8120.0,7106.0,6089.0,4402.0,5817.0,4905.0,5025.0,5430.0,5350.0,4070.0,3040.0,2599.0,1831.0,1761.0,6228.0,8103.0,8485.0,1738.0
Powiat piotrkowski,7096.0,6864.0,6791.0,5972.0,5483.0,4660.0,3455.0,2553.0,3512.0,3987.0,4079.0,4393.0,4425.0,3549.0,3195.0,2574.0,2028.0,1851.0,8057.0,10652.0,5766.0,1618.0
Powiat radomszczański,13292.0,13804.0,12988.0,12419.0,11289.0,10243.0,8787.0,5800.0,6848.0,6859.0,6980.0,7562.0,7309.0,6116.0,4961.0,4074.0,3210.0,2702.0,9839.0,11824.0,12419.0,2332.0
Powiat tomaszowski,14244.0,14357.0,13794.0,13334.0,11693.0,10110.0,7658.0,6491.0,8366.0,8243.0,8109.0,8641.0,8322.0,6279.0,5343.0,4401.0,3748.0,3624.0,11187.0,12603.0,13530.0,3330.0
Powiat m.Piotrków Trybunalski,7170.0,6750.0,6802.0,5753.0,5352.0,4530.0,3522.0,2865.0,3636.0,4016.0,4079.0,4543.0,4504.0,3642.0,3260.0,2621.0,2018.0,1905.0,,,5590.0,1712.0
Powiat łaski,4256.0,4391.0,4431.0,4114.0,3615.0,3028.0,2411.0,2205.0,3025.0,3440.0,3568.0,3779.0,3769.0,3054.0,2489.0,2162.0,1749.0,1453.0,2591.0,3441.0,3811.0,1315.0
Powiat pajęczański,5611.0,4948.0,4753.0,4190.0,3658.0,3306.0,2258.0,2061.0,2824.0,2791.0,2611.0,3019.0,2861.0,2343.0,1951.0,1715.0,1605.0,1530.0,4045.0,4936.0,5359.0,1463.0
Powiat poddębicki,3525.0,3648.0,3624.0,3387.0,3244.0,3059.0,2272.0,1608.0,1980.0,2245.0,2484.0,2714.0,2699.0,2257.0,1945.0,1591.0,1204.0,1142.0,2358.0,2945.0,3279.0,1115.0
Powiat sieradzki,9971.0,10170.0,10633.0,10415.0,10157.0,9043.0,7298.0,5865.0,6632.0,6517.0,6934.0,7076.0,7378.0,6485.0,5592.0,4271.0,3169.0,3201.0,5709.0,8160.0,9012.0,2888.0
Powiat wieluński,6400.0,5729.0,5556.0,4759.0,4450.0,3495.0,2916.0,2963.0,4067.0,3767.0,3763.0,4232.0,4294.0,3757.0,3323.0,2845.0,2359.0,2183.0,4659.0,5525.0,5890.0,1936.0
Powiat wieruszowski,3477.0,3352.0,2995.0,2597.0,2550.0,2226.0,1748.0,1826.0,2298.0,2090.0,2115.0,2092.0,2014.0,1556.0,1375.0,1041.0,865.0,853.0,2017.0,2820.0,3117.0,759.0
Powiat zduńskowolski,5322.0,5753.0,6195.0,6237.0,5912.0,5144.0,3376.0,2754.0,3398.0,3613.0,3790.0,4196.0,4327.0,3833.0,3314.0,2573.0,1939.0,1847.0,2808.0,4024.0,4725.0,1599.0
Powiat kutnowski,13035.0,13342.0,13253.0,12707.0,10813.0,8747.0,7366.0,6093.0,7554.0,7220.0,7302.0,7332.0,7472.0,6427.0,5821.0,4957.0,3891.0,3671.0,9218.0,11479.0,11669.0,3295.0
Powiat łęczycki,5405.0,5438.0,5548.0,5166.0,4883.0,4192.0,3088.0,2495.0,2940.0,3020.0,3098.0,3313.0,3567.0,3078.0,2639.0,2281.0,1715.0,1532.0,3818.0,4716.0,5188.0,1383.0
Powiat łowicki,6047.0,6287.0,5824.0,5300.0,4621.0,3773.0,3096.0,2788.0,3174.0,3294.0,3048.0,3594.0,3589.0,3123.0,2827.0,2484.0,1945.0,1818.0,4032.0,4949.0,5476.0,1534.0
Powiat rawski,3881.0,3939.0,3508.0,3151.0,2848.0,2222.0,1675.0,1398.0,1788.0,1798.0,1800.0,1951.0,1998.0,1656.0,1428.0,1184.0,933.0,823.0,2071.0,2776.0,3799.0,673.0
Powiat skierniewicki,1842.0,1944.0,1928.0,1815.0,1566.0,1199.0,939.0,695.0,998.0,1179.0,1252.0,1420.0,1397.0,1133.0,1009.0,764.0,661.0,610.0,2145.0,3204.0,1470.0,589.0
Powiat m.Skierniewice,2846.0,3040.0,2914.0,2744.0,2343.0,1893.0,1509.0,1201.0,1765.0,1918.0,2031.0,2371.0,2253.0,1844.0,1667.0,1379.0,1111.0,982.0,,,2293.0,936.0
ŚWIĘTOKRZYSKIE,131129.0,131266.0,126538.0,126322.0,117754.0,99406.0,83339.0,77716.0,83819.0,82141.0,83217.0,86708.0,90124.0,75434.0,66131.0,57126.0,46570.0,44118.0,84824.0,107472.0,118469.0,42042.0
Powiat kielecki,21868.0,22440.0,21574.0,21378.0,20132.0,16797.0,14296.0,14298.0,13612.0,13261.0,13214.0,14240.0,15107.0,12059.0,11177.0,9925.0,8208.0,7957.0,24321.0,,19515.0,7718.0
Powiat konecki,12847.0,12911.0,12553.0,12428.0,11401.0,9794.0,8326.0,7973.0,7074.0,7070.0,7380.0,7218.0,7802.0,6261.0,5244.0,4216.0,3507.0,3405.0,8161.0,10679.0,11882.0,3236.0
Powiat ostrowiecki,14316.0,14260.0,14075.0,13551.0,12132.0,10446.0,8645.0,7331.0,9454.0,8708.0,8859.0,9150.0,9249.0,7560.0,6836.0,5525.0,4708.0,4311.0,7862.0,10876.0,12384.0,3895.0
Powiat skarżyski,9849.0,10331.0,10394.0,10717.0,9962.0,8789.0,7844.0,6567.0,7267.0,7316.0,7400.0,7646.0,7703.0,6653.0,5808.0,4964.0,3811.0,3901.0,5304.0,7424.0,8671.0,3593.0
Powiat starachowicki,12120.0,11461.0,10455.0,10291.0,9459.0,7099.0,5268.0,5357.0,6974.0,6741.0,6751.0,7215.0,6975.0,5527.0,4815.0,4106.0,3524.0,3135.0,8656.0,11491.0,11809.0,3188.0
Powiat m.Kielce,16621.0,17292.0,16566.0,16727.0,15355.0,12687.0,10741.0,10469.0,11285.0,11438.0,10804.0,11686.0,12167.0,10514.0,9378.0,8326.0,6349.0,6024.0,,30341.0,14432.0,5356.0
Powiat buski,4904.0,4573.0,4488.0,4446.0,4327.0,3808.0,3219.0,3212.0,3213.0,3305.0,3129.0,3285.0,3459.0,2901.0,2581.0,2028.0,1651.0,1390.0,3377.0,4056.0,4600.0,1319.0
Powiat jędrzejowski,7410.0,7540.0,6962.0,6953.0,6948.0,5713.0,4532.0,4285.0,4637.0,4871.0,4939.0,4934.0,5454.0,4712.0,4238.0,3481.0,2629.0,2471.0,4737.0,5857.0,6531.0,2414.0
Powiat kazimierski,2133.0,2234.0,2290.0,2394.0,2188.0,2079.0,1819.0,1684.0,1918.0,1911.0,2109.0,2088.0,2292.0,2100.0,1746.0,1586.0,1312.0,1222.0,1559.0,1655.0,1878.0,1077.0
Powiat opatowski,5495.0,5440.0,5500.0,5634.0,5461.0,5103.0,4546.0,4490.0,5458.0,4746.0,5297.0,5583.0,5675.0,4990.0,4681.0,3857.0,3247.0,3139.0,4102.0,4797.0,5094.0,3143.0
Powiat pińczowski,3335.0,3146.0,3167.0,3186.0,3048.0,2351.0,1776.0,1576.0,1622.0,1657.0,1665.0,1764.0,1886.0,1660.0,1508.0,1327.0,1139.0,1127.0,2281.0,2621.0,2927.0,1081.0
Powiat sandomierski,7034.0,6942.0,6772.0,6722.0,6446.0,5467.0,4826.0,3875.0,4356.0,4295.0,4704.0,4759.0,5030.0,4187.0,3229.0,3140.0,2716.0,2471.0,5556.0,6422.0,6723.0,2497.0
Powiat staszowski,7439.0,6951.0,6089.0,6375.0,5906.0,5237.0,4328.0,3586.0,3924.0,3773.0,4036.0,4175.0,4153.0,3640.0,3051.0,2890.0,2339.0,2265.0,5321.0,6557.0,6978.0,2107.0
Powiat włoszczowski,5758.0,5745.0,5653.0,5520.0,4989.0,4036.0,3173.0,3013.0,3025.0,3049.0,2930.0,2965.0,3172.0,2670.0,1839.0,1755.0,1430.0,1300.0,3587.0,4696.0,5045.0,1418.0
LUBELSKIE,178980.0,178879.0,174529.0,164752.0,156832.0,141763.0,118146.0,101561.0,117237.0,119709.0,122441.0,131125.0,134042.0,116869.0,107895.0,95596.0,81221.0,74449.0,117136.0,148096.0,159717.0,69379.0
Powiat bialski,8819.0,9016.0,8891.0,8516.0,8075.0,7211.0,6788.0,5555.0,6454.0,5942.0,6598.0,6973.0,7019.0,6387.0,5603.0,5327.0,4480.0,4442.0,5397.0,7279.0,7869.0,4213.0
Powiat parczewski,2913.0,2998.0,2580.0,2614.0,2692.0,2420.0,2203.0,1791.0,1983.0,2130.0,2093.0,2217.0,2281.0,1922.0,1794.0,1455.0,1159.0,1032.0,2199.0,2598.0,2768.0,948.0
Powiat radzyński,5314.0,5002.0,4750.0,4436.0,4246.0,3516.0,3160.0,2993.0,3429.0,3576.0,3609.0,3967.0,4040.0,3627.0,3295.0,2710.0,2070.0,1771.0,3816.0,4584.0,4793.0,1441.0
Powiat włodawski,4334.0,4239.0,4223.0,3982.0,3841.0,4198.0,3199.0,3200.0,3439.0,3554.0,3507.0,3780.0,3858.0,3518.0,3110.0,2814.0,2382.0,2229.0,3106.0,3669.0,3920.0,2202.0
Powiat m.Biała Podlaska,4981.0,5163.0,4886.0,4733.0,4605.0,4176.0,3767.0,3002.0,3659.0,3293.0,3675.0,3942.0,3914.0,3572.0,3218.0,2995.0,2621.0,2475.0,2726.0,3818.0,4320.0,2379.0
Powiat biłgorajski,9056.0,8630.0,8026.0,7655.0,7025.0,5759.0,4727.0,3577.0,3785.0,3442.0,3975.0,4212.0,4489.0,3951.0,3783.0,3083.0,2694.0,2380.0,6436.0,7807.0,8092.0,2373.0
Powiat chełmski,7122.0,7353.0,7945.0,7310.0,7190.0,8165.0,6968.0,5105.0,5184.0,5338.0,5532.0,6019.0,6390.0,5528.0,5215.0,4834.0,4285.0,4071.0,4664.0,5784.0,6230.0,3607.0
Powiat hrubieszowski,6916.0,6894.0,6752.0,6435.0,5960.0,5492.0,5070.0,4491.0,4953.0,5213.0,5392.0,5795.0,5946.0,5202.0,5026.0,4507.0,3910.0,3564.0,4926.0,5848.0,6455.0,3591.0
Powiat krasnostawski,5932.0,6274.0,6141.0,6119.0,5719.0,4580.0,4029.0,3683.0,4349.0,4227.0,4771.0,4907.0,5037.0,4506.0,4396.0,3954.0,3648.0,3299.0,3821.0,5142.0,5505.0,3120.0
Powiat tomaszowski,9264.0,9039.0,8710.0,8048.0,7591.0,7268.0,6426.0,5119.0,5819.0,5406.0,5912.0,6036.0,6107.0,4975.0,4689.0,3659.0,2928.0,2457.0,6915.0,8304.0,8482.0,2535.0
Powiat zamojski,9493.0,9422.0,9239.0,8528.0,7987.0,7250.0,6331.0,5355.0,6128.0,6307.0,6285.0,7206.0,7215.0,6453.0,6200.0,5320.0,4689.0,4028.0,6113.0,8224.0,8268.0,3614.0
Powiat m.Chełm,6143.0,6191.0,6768.0,6580.0,6082.0,5933.0,4501.0,3608.0,3792.0,3895.0,4102.0,4366.0,4468.0,3800.0,3537.0,3062.0,2846.0,2613.0,3880.0,5039.0,5519.0,2513.0
Powiat m.Zamość,6652.0,6461.0,6351.0,5985.0,5577.0,5230.0,4476.0,3924.0,4523.0,4614.0,4337.0,4827.0,4861.0,4364.0,4031.0,3520.0,3109.0,2805.0,3921.0,5431.0,5433.0,2436.0
Powiat lubartowski,9130.0,9084.0,8960.0,7938.0,7304.0,6223.0,5604.0,4846.0,5638.0,5625.0,5860.0,6218.0,6382.0,5840.0,5154.0,4794.0,4379.0,3976.0,6577.0,7827.0,8161.0,3836.0
Powiat lubelski,8433.0,8276.0,7751.0,7462.0,7092.0,6236.0,5130.0,4091.0,5163.0,5832.0,6135.0,6788.0,7185.0,6172.0,5624.0,4805.0,4122.0,3603.0,5578.0,6991.0,7299.0,3248.0
Powiat łęczyński,4753.0,4755.0,4707.0,4593.0,4464.0,3786.0,2807.0,2404.0,2853.0,2818.0,2586.0,2618.0,2669.0,2230.0,2143.0,1780.0,1556.0,1446.0,2963.0,3994.0,4452.0,1412.0
Powiat świdnicki,6037.0,6153.0,6037.0,5549.0,5002.0,4374.0,3448.0,3498.0,4162.0,4757.0,4062.0,4212.0,4296.0,3878.0,3830.0,3345.0,2696.0,2414.0,3502.0,4456.0,5035.0,2208.0
Powiat m.Lublin,20372.0,21235.0,20687.0,18965.0,18935.0,16708.0,12890.0,11592.0,14784.0,16080.0,16102.0,17124.0,17422.0,14771.0,13938.0,12733.0,11164.0,10050.0,11798.0,15062.0,16492.0,9040.0
Powiat janowski,4264.0,4271.0,3963.0,3821.0,3563.0,3441.0,3056.0,3081.0,3295.0,3455.0,3634.0,3694.0,3811.0,3233.0,2981.0,2742.0,1982.0,2019.0,3198.0,3768.0,4072.0,2055.0
Powiat kraśnicki,7470.0,7095.0,6914.0,6734.0,6950.0,6655.0,5909.0,5828.0,6944.0,6937.0,6371.0,6804.0,7010.0,6050.0,5596.0,5783.0,4791.0,4412.0,5210.0,6667.0,7311.0,4398.0
Powiat łukowski,9687.0,8995.0,8848.0,8878.0,7685.0,6745.0,4810.0,3785.0,4870.0,4823.0,5232.0,5935.0,5887.0,4852.0,4008.0,2965.0,2257.0,2037.0,5412.0,7423.0,9005.0,1949.0
Powiat opolski,7282.0,7463.0,7384.0,6783.0,6500.0,6344.0,5502.0,4878.0,4592.0,4462.0,4461.0,4450.0,4390.0,3853.0,3542.0,3169.0,2434.0,2468.0,5357.0,6408.0,6953.0,2192.0
Powiat puławski,9479.0,9693.0,9034.0,8490.0,8241.0,6554.0,4681.0,4016.0,4891.0,5286.0,5459.0,5841.0,5889.0,5024.0,4410.0,3761.0,2941.0,3071.0,6368.0,7792.0,8794.0,2502.0
Powiat rycki,5134.0,5177.0,4982.0,4598.0,4506.0,3499.0,2664.0,2139.0,2548.0,2697.0,2751.0,3194.0,3476.0,3161.0,2772.0,2479.0,2078.0,1787.0,3253.0,4181.0,4489.0,1567.0
PODKARPACKIE,195173.0,187519.0,182497.0,170293.0,163956.0,145246.0,126360.0,115567.0,141944.0,142263.0,146208.0,153807.0,154216.0,137932.0,123514.0,107567.0,90972.0,82933.0,137367.0,164692.0,182168.0,75455.0
Powiat bieszczadzki,6178.0,2754.0,2796.0,2603.0,2430.0,2237.0,1715.0,1720.0,2096.0,2060.0,2119.0,2258.0,2046.0,1874.0,1788.0,1569.0,1323.0,1175.0,4318.0,5016.0,5569.0,1162.0
Powiat brzozowski,8554.0,8205.0,8283.0,7511.0,7581.0,6733.0,5882.0,6202.0,6697.0,6640.0,6918.0,7356.0,7342.0,6700.0,6032.0,5437.0,4773.0,4415.0,6336.0,7380.0,8012.0,4241.0
Powiat jasielski,14229.0,13326.0,12653.0,12179.0,11215.0,9789.0,8291.0,8003.0,9620.0,9540.0,9780.0,10415.0,10015.0,8504.0,8091.0,7044.0,5748.0,5179.0,9818.0,11739.0,13436.0,4918.0
Powiat krośnieński,9911.0,8976.0,8498.0,7592.0,7577.0,6526.0,4723.0,4709.0,6367.0,6616.0,6614.0,7425.0,7137.0,5994.0,5041.0,3652.0,2608.0,2187.0,8655.0,10922.0,9175.0,1841.0
Powiat sanocki,9532.0,9130.0,9087.0,8329.0,6807.0,5944.0,5177.0,3944.0,5252.0,5394.0,5093.0,5430.0,5798.0,5228.0,4036.0,3712.0,3003.0,2822.0,6228.0,7558.0,8602.0,2741.0
Powiat leski,,3126.0,3040.0,2838.0,2774.0,2611.0,2351.0,2308.0,2595.0,2734.0,2763.0,2767.0,2878.0,2668.0,2486.0,2413.0,2026.0,1923.0,,,,1852.0
Powiat m.Krosno,3491.0,3224.0,2891.0,2536.0,2619.0,2165.0,1574.0,1730.0,2230.0,2305.0,2208.0,2600.0,2604.0,2123.0,1796.0,1415.0,1003.0,789.0,,,3278.0,695.0
Powiat jarosławski,11517.0,10974.0,11005.0,10091.0,10063.0,9569.0,8663.0,7651.0,9515.0,9505.0,9684.0,10176.0,10044.0,9220.0,8315.0,7748.0,7025.0,6551.0,8000.0,9542.0,10641.0,5215.0
Powiat lubaczowski,6174.0,5854.0,6012.0,5675.0,5447.0,4898.0,4759.0,4282.0,4521.0,4554.0,4515.0,4458.0,4409.0,3925.0,3360.0,2888.0,2402.0,2125.0,4911.0,5442.0,5848.0,1986.0
Powiat przemyski,6443.0,6500.0,6498.0,6214.0,5968.0,5514.0,4889.0,4552.0,5564.0,5735.0,5584.0,5986.0,6400.0,5470.0,5036.0,4663.0,4068.0,3691.0,6653.0,9717.0,5840.0,3465.0
Powiat przeworski,7386.0,6680.0,6173.0,6452.0,6215.0,5463.0,4843.0,4597.0,6154.0,6352.0,6500.0,6880.0,6809.0,5971.0,5675.0,5286.0,4663.0,4085.0,5162.0,5956.0,6885.0,3933.0
Powiat m.Przemyśl,5613.0,6018.0,6153.0,5759.0,5748.0,5282.0,4824.0,4779.0,5397.0,5413.0,5337.0,5220.0,5071.0,4706.0,4100.0,3866.0,3439.0,3088.0,,,5147.0,2851.0
Powiat kolbuszowski,6539.0,5758.0,5672.0,5343.0,4953.0,4331.0,3806.0,3474.0,4129.0,3966.0,4114.0,4132.0,4180.0,3652.0,3175.0,2754.0,2324.0,1972.0,5194.0,5905.0,6095.0,1817.0
Powiat łańcucki,7415.0,7599.0,7032.0,6518.0,6129.0,5324.0,4645.0,4310.0,5160.0,5237.0,5442.0,6027.0,6391.0,5800.0,4691.0,4561.0,3580.0,3482.0,5197.0,6335.0,6915.0,3089.0
Powiat ropczycko-sędziszowski,7850.0,7377.0,7313.0,6826.0,6503.0,5633.0,4838.0,4506.0,5105.0,5034.0,5482.0,6168.0,6344.0,5431.0,4882.0,3695.0,3535.0,3426.0,6084.0,7001.0,7344.0,2919.0
Powiat rzeszowski,12399.0,12334.0,11948.0,11722.0,11597.0,9978.0,9280.0,6737.0,7839.0,8233.0,8671.0,9561.0,10011.0,9421.0,8878.0,7596.0,6604.0,6405.0,15809.0,18124.0,11606.0,5711.0
Powiat strzyżowski,7009.0,6908.0,7076.0,6631.0,6802.0,6297.0,5754.0,5163.0,5763.0,5958.0,6024.0,6288.0,6530.0,5869.0,5448.0,4746.0,4021.0,3730.0,5254.0,5981.0,6541.0,3441.0
Powiat m.Rzeszów,9104.0,9301.0,8839.0,8671.0,8559.0,7880.0,7312.0,5993.0,7389.0,8199.0,8428.0,9124.0,9380.0,8715.0,8463.0,7884.0,6834.0,6571.0,,,8555.0,6181.0
Powiat dębicki,11798.0,12316.0,11500.0,10660.0,10617.0,9171.0,7287.0,5586.0,6919.0,6889.0,7534.0,8147.0,8312.0,7443.0,6587.0,5589.0,4138.0,3452.0,8104.0,9602.0,11302.0,2719.0
Powiat leżajski,7118.0,6530.0,6395.0,5695.0,5124.0,5110.0,4473.0,4048.0,5320.0,5211.0,5428.0,5505.0,5585.0,5315.0,4809.0,4276.0,3993.0,3686.0,5558.0,6681.0,7165.0,3380.0
Powiat mielecki,11321.0,10747.0,10636.0,9665.0,9340.0,7717.0,6502.0,6616.0,8833.0,8451.0,9378.0,8454.0,7693.0,7325.0,7114.0,4793.0,3618.0,2895.0,7730.0,9843.0,9891.0,2849.0
Powiat niżański,7119.0,6277.0,6117.0,5533.0,5382.0,4889.0,4623.0,4439.0,5684.0,5558.0,5828.0,6027.0,6237.0,5477.0,4603.0,4484.0,4068.0,3868.0,5261.0,6059.0,6791.0,3616.0
Powiat stalowowolski,8737.0,8483.0,7977.0,7251.0,6779.0,5671.0,4559.0,4700.0,7085.0,6696.0,6591.0,6818.0,6745.0,5460.0,4215.0,3082.0,2668.0,2417.0,6617.0,7965.0,8821.0,2077.0
Powiat tarnobrzeski,5214.0,4770.0,4674.0,4236.0,4042.0,3480.0,2943.0,2931.0,3727.0,3165.0,3271.0,3488.0,3293.0,2892.0,2542.0,2331.0,1803.0,1526.0,6478.0,7924.0,4806.0,1472.0
Powiat m.Tarnobrzeg,4522.0,4352.0,4229.0,3763.0,3685.0,3034.0,2647.0,2587.0,2983.0,2818.0,2902.0,3097.0,2962.0,2749.0,2351.0,2083.0,1705.0,1473.0,,,3903.0,1284.0
PODLASKIE,86471.0,86074.0,81274.0,76125.0,73193.0,61773.0,48796.0,45821.0,61169.0,63761.0,65920.0,68705.0,70889.0,60394.0,55019.0,48361.0,39997.0,36786.0,62750.0,72752.0,79232.0,33277.0
Powiat białostocki,8952.0,9252.0,8551.0,7674.0,7733.0,6291.0,4999.0,4984.0,7614.0,8054.0,8053.0,8658.0,8788.0,7639.0,6845.0,5949.0,5010.0,4419.0,17224.0,21136.0,7976.0,3961.0
Powiat sokólski,6913.0,6620.0,6224.0,5587.0,5366.0,4714.0,3864.0,3787.0,4440.0,4618.0,4794.0,4793.0,5043.0,4355.0,4175.0,3557.0,3045.0,3045.0,5180.0,5857.0,6260.0,2727.0
Powiat m.Białystok,16060.0,16891.0,16231.0,15160.0,14857.0,12064.0,9113.0,9174.0,14086.0,15249.0,15526.0,16545.0,17234.0,14772.0,13204.0,11321.0,8877.0,8001.0,,,14211.0,7072.0
Powiat bielski,3361.0,2991.0,3000.0,2612.0,2629.0,2279.0,1912.0,1611.0,2072.0,2140.0,2104.0,2180.0,2485.0,2059.0,1816.0,1667.0,1497.0,1310.0,2627.0,2929.0,3129.0,1147.0
Powiat hajnowski,3309.0,2897.0,2572.0,2375.0,2542.0,2121.0,1542.0,1728.0,2392.0,2108.0,2039.0,2297.0,2303.0,1859.0,1715.0,1658.0,1300.0,1297.0,2341.0,2778.0,2825.0,1127.0
Powiat kolneński,3868.0,3852.0,3569.0,3524.0,3003.0,2723.0,2331.0,2378.0,3044.0,3065.0,3116.0,3168.0,3360.0,2918.0,2718.0,2689.0,2477.0,2289.0,3215.0,3430.0,3697.0,2247.0
Powiat łomżyński,3994.0,3802.0,3473.0,3184.0,3001.0,2363.0,2013.0,1564.0,2041.0,2169.0,2417.0,2555.0,2726.0,2523.0,2292.0,2051.0,1663.0,1361.0,7383.0,8700.0,3806.0,1226.0
Powiat siemiatycki,2082.0,1966.0,1782.0,1843.0,1916.0,1933.0,1397.0,1192.0,1406.0,1552.0,1630.0,1703.0,1863.0,1761.0,1655.0,1553.0,1374.0,1189.0,1188.0,1720.0,1869.0,1041.0
Powiat wysokomazowiecki,3537.0,3369.0,3260.0,3238.0,2999.0,2365.0,1951.0,1715.0,1893.0,2115.0,2330.0,2378.0,2515.0,2058.0,2079.0,1847.0,1608.0,1567.0,2663.0,3073.0,3282.0,1545.0
Powiat zambrowski,3623.0,3602.0,3423.0,3509.0,3527.0,2870.0,2405.0,2246.0,2669.0,2530.0,2725.0,3006.0,2851.0,2401.0,2187.0,1859.0,1612.0,1357.0,2886.0,2977.0,3413.0,1138.0
Powiat m.Łomża,6013.0,5769.0,5226.0,4945.0,4584.0,3710.0,2935.0,2594.0,3487.0,3653.0,3859.0,3976.0,4095.0,3751.0,3156.0,2878.0,2318.0,2062.0,,,5548.0,1814.0
